pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
5.16,0,7.07,9665,10145,9984,10088,10618,10483,10235,6,-353,21
5.01,0,8.94,9664,10144,9987,10087,10617,10483,10234,0,-354,21
6.26,0,7.87,9664,10143,9986,10085,10616,10482,10232,-5,-353,23
8.44,0,7.91,9664,10143,9986,10085,10616,10483,10228,-6,-352,23
7.97,0,10.09,9662,10143,9985,10085,10616,10482,10227,-4,-353,26
7.96,0,12.12,9664,10142,9984,10084,10615,10482,10223,-4,-353,27
7.92,0,11.22,9664,10142,9985,10083,10614,10482,10220,-10,-353,30
7.91,0,10.72,9663,10141,9986,10084,10613,10482,10220,-10,-353,31
10.62,0,9.76,9664,10142,9985,10084,10614,10481,10218,-10,-354,31
12.33,0,8.94,9663,10142,9984,10084,10614,10480,10216,-8,-355,32
9.43,0,11,9661,10142,9982,10083,10614,10480,10215,-3,-355,34
7.71,0,12.83,9663,10140,9985,10083,10613,10481,10215,-4,-355,34
10.25,0,10.83,9663,10140,9984,10083,10613,10480,10215,-11,-355,33
13.07,0,8.54,9663,10141,9983,10082,10614,10480,10214,-9,-354,34
14.79,0,9.33,9662,10142,9983,10082,10614,10479,10211,-4,-355,35
13.89,0,9.83,9663,10141,9981,10081,10613,10479,10209,1,-356,38
10.86,0,10.71,9662,10141,9982,10081,10613,10479,10209,2,-357,39
10.31,0,11.08,9662,10141,9983,10081,10612,10480,10209,-1,-356,38
13.01,0,9.49,9662,10141,9982,10082,10613,10479,10209,-4,-356,37
15.29,0,7.46,9663,10142,9980,10082,10613,10478,10209,-3,-356,37
18.41,0,8.3,9663,10142,9979,10080,10614,10477,10207,3,-357,38
18.8,0,10.25,9662,10143,9978,10080,10613,10476,10202,10,-359,41
18.48,0,8.67,9660,10141,9978,10080,10613,10475,10200,10,-359,44
18.49,0,6.62,9661,10143,9976,10080,10614,10475,10200,13,-360,45
18.38,0,7.17,9662,10142,9977,10081,10612,10476,10201,15,-359,44
18.2,0,7.46,9662,10144,9977,10080,10614,10475,10202,17,-360,43
15.11,0,10.05,9661,10143,9978,10080,10613,10476,10202,18,-359,44
12.24,0,11.74,9662,10142,9980,10081,10612,10477,10202,15,-359,43
10.37,0,9.89,9661,10141,9980,10080,10613,10478,10204,6,-358,42
