pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
11.3,0.45,7.96,0,0,0,0,0,0,0,2,-366,30
11.36,0.49,8.01,0,0,0,0,0,0,0,3,-366,29
11.4,0.45,7.97,0,0,0,0,0,0,0,3,-366,29
11.49,0.44,7.96,0,0,0,0,0,0,0,3,-366,29
11.55,0.4,7.96,0,0,0,0,0,0,0,3,-366,30
11.6,0.48,7.96,0,0,0,0,0,0,0,3,-366,31
11.65,0.49,7.96,0,0,0,0,0,0,0,3,-366,30
11.74,0.49,7.96,0,0,0,0,0,0,0,3,-366,31
11.84,0.45,7.96,0,0,0,0,0,0,0,4,-366,30
11.89,0.44,7.96,0,0,0,0,0,0,0,3,-365,30
11.99,0.49,7.96,0,0,0,0,0,0,0,4,-366,31
11.95,0.49,7.96,0,0,0,0,0,0,0,4,-366,30
11.9,0.49,7.96,0,0,0,0,0,0,0,4,-366,30
11.94,0.49,8.01,0,0,0,0,0,0,0,4,-366,31
11.9,0.45,7.97,0,0,0,0,0,0,0,4,-366,31
11.9,0.49,7.96,0,0,0,0,0,0,0,5,-366,31
11.94,0.45,7.96,0,0,0,0,0,0,0,5,-365,32
11.9,0.49,7.96,0,0,0,0,0,0,0,5,-366,31
11.94,0.45,7.96,0,0,0,0,0,0,0,5,-366,32
11.95,0.44,7.92,0,0,0,0,0,0,0,5,-366,32
11.9,0.45,8.01,0,0,0,0,0,0,0,5,-366,32
11.95,0.49,7.96,0,0,0,0,0,0,0,5,-366,32
11.99,0.49,7.96,0,0,0,0,0,0,0,5,-366,31
11.99,0.45,7.92,0,0,0,0,0,0,0,5,-365,32
12.08,0.49,7.96,0,0,0,0,0,0,0,5,-366,33
12.14,0.49,7.96,0,0,0,0,0,0,0,6,-365,32
12.19,0.49,7.96,0,0,0,0,0,0,0,5,-366,33
12.24,0.49,7.96,0,0,0,0,0,0,0,6,-366,33
12.28,0.49,7.96,0,0,0,0,0,0,0,6,-366,32
12.38,0.49,7.96,0,0,0,0,0,0,0,6,-366,33
12.49,0.45,7.96,0,0,0,0,0,0,0,6,-366,33
12.54,0.49,7.96,0,0,0,0,0,0,0,6,-366,33
12.62,0.49,7.96,0,0,0,0,0,0,0,6,-366,33
12.77,0.45,7.96,0,0,0,0,0,0,0,6,-366,33
12.82,0.53,7.96,0,0,0,0,0,0,0,6,-365,32
12.87,0.5,7.96,0,0,0,0,0,0,0,7,-365,33
12.88,0.49,7.96,0,0,0,0,0,0,0,7,-365,34
